datetime,MsgNumber,StateAfter
2025-05-23 16:10:45,2803,0
2025-05-23 16:10:45,2803,1
2025-05-23 16:10:47,2803,0
2025-05-23 16:10:47,2803,1
2025-05-23 16:10:51,2803,0
2025-05-23 16:10:52,2803,1
2025-05-23 16:10:58,2803,0
2025-05-23 16:10:58,2803,1
2025-05-23 16:11:00,2803,0
2025-05-23 16:11:00,2803,1
2025-05-23 16:11:02,2803,0
2025-05-23 16:11:02,2803,1
2025-05-23 16:11:04,2803,0
2025-05-23 16:11:04,2803,1
2025-05-23 16:11:06,2803,0
2025-05-23 16:11:06,2803,1
2025-05-23 16:11:12,2803,0
2025-05-23 16:11:12,2803,1
2025-05-23 16:11:14,2803,0
2025-05-23 16:11:14,2803,1
2025-05-23 16:11:16,2803,0
2025-05-23 16:11:16,2803,1
2025-05-23 16:11:18,2803,0
2025-05-23 16:11:19,2803,1
2025-05-23 16:11:21,2803,0
2025-05-23 16:11:21,2803,1
2025-05-23 16:11:33,2803,0
2025-05-23 16:11:33,2803,1
2025-05-23 16:11:35,2803,0
2025-05-23 16:11:35,2803,1
2025-05-23 16:11:39,2803,0
2025-05-23 16:11:39,2803,1
2025-05-23 16:11:45,2803,0
2025-05-23 16:11:45,2803,1
2025-05-23 16:11:47,2803,0
2025-05-23 16:11:47,2803,1
2025-05-23 16:11:51,2803,0
2025-05-23 16:11:52,2803,1
2025-05-23 16:11:54,2803,0
2025-05-23 16:11:54,2803,1
2025-05-23 16:12:02,2803,0
2025-05-23 16:12:02,2803,1
2025-05-23 16:12:08,2803,0
2025-05-23 16:12:08,2803,1
2025-05-23 16:12:12,2803,0
2025-05-23 16:12:12,2803,1
2025-05-23 16:12:14,2803,0
2025-05-23 16:12:14,2803,1
2025-05-23 16:12:22,2803,0
2025-05-23 16:12:23,2803,1
2025-05-23 16:12:25,2803,0
2025-05-23 16:12:25,2803,1
2025-05-23 16:12:29,2803,0
2025-05-23 16:12:29,2803,1
2025-05-23 16:12:35,2803,0
2025-05-23 16:12:35,2803,1
2025-05-23 16:12:39,2803,0
2025-05-23 16:12:39,2803,1
2025-05-23 16:12:41,2803,0
2025-05-23 16:12:42,2803,1
2025-05-23 16:12:43,2803,0
2025-05-23 16:12:44,2803,1
2025-05-23 16:12:58,2803,0
2025-05-23 16:12:58,2803,1
2025-05-23 16:13:00,2803,0
2025-05-23 16:13:00,2803,1
2025-05-23 16:13:04,2803,0
2025-05-23 16:13:04,2803,1
2025-05-23 16:13:10,2803,0
2025-05-23 16:13:10,2803,1
2025-05-23 16:13:14,2803,0
2025-05-23 16:13:15,2803,1
2025-05-23 16:13:17,2803,0
2025-05-23 16:13:17,2803,1
2025-05-23 16:13:23,2803,0
2025-05-23 16:13:23,2803,1
2025-05-23 16:13:27,2803,0
2025-05-23 16:13:27,2803,1
2025-05-23 16:13:37,2803,0
2025-05-23 16:13:37,2803,1
2025-05-23 16:13:41,2803,0
2025-05-23 16:13:41,2803,1
2025-05-23 16:13:43,2803,0
2025-05-23 16:13:43,2803,1
2025-05-23 16:13:55,2803,0
2025-05-23 16:13:56,2803,1
2025-05-23 16:13:58,2803,0
2025-05-23 16:13:58,2803,1
2025-05-23 16:14:04,2803,0
2025-05-23 16:14:04,2803,1
2025-05-23 16:14:06,2803,0
2025-05-23 16:14:06,2803,1
2025-05-23 16:14:10,2803,0
2025-05-23 16:14:10,2803,1
2025-05-23 16:14:14,2803,0
2025-05-23 16:14:14,2803,1
2025-05-23 16:14:16,2803,0
2025-05-23 16:14:17,2803,1
2025-05-23 16:14:19,2803,0
2025-05-23 16:14:19,2803,1
2025-05-23 16:14:23,2803,0
2025-05-23 16:14:23,2803,1
2025-05-23 16:14:25,2803,0
2025-05-23 16:14:25,2803,1
2025-05-23 16:14:31,2803,0
2025-05-23 16:14:31,2803,1
2025-05-23 16:14:33,2803,0
2025-05-23 16:14:33,2803,1
2025-05-23 16:14:35,2803,0
2025-05-23 16:14:35,2803,1
2025-05-23 16:14:37,2803,0
2025-05-23 16:14:37,2803,1
2025-05-23 16:14:41,2803,0
2025-05-23 16:14:42,2803,1
2025-05-23 16:14:44,2803,0
2025-05-23 16:14:44,2803,1
2025-05-23 16:14:48,2803,0
2025-05-23 16:14:48,2803,1
2025-05-23 16:14:50,2803,0
2025-05-23 16:14:50,2803,1
2025-05-23 16:14:58,2803,0
2025-05-23 16:14:58,2803,1
2025-05-23 16:15:02,2803,0
2025-05-23 16:15:02,2803,1
2025-05-23 16:15:04,2803,0
2025-05-23 16:15:04,2803,1
2025-05-23 16:15:08,2803,0
2025-05-23 16:15:08,2803,1
2025-05-23 16:15:10,2803,0
2025-05-23 16:15:10,2803,1
2025-05-23 16:15:13,2803,0
2025-05-23 16:15:13,2803,1
2025-05-23 16:15:17,2803,0
2025-05-23 16:15:17,2803,1
2025-05-23 16:15:19,2803,0
2025-05-23 16:15:19,2803,1
2025-05-23 16:15:23,2803,0
2025-05-23 16:15:23,2803,1
2025-05-23 16:15:25,2803,0
2025-05-23 16:15:25,2803,1
2025-05-23 16:15:27,2803,0
2025-05-23 16:15:27,2803,1
2025-05-23 16:15:33,2803,0
2025-05-23 16:15:33,2803,1
2025-05-23 16:15:35,2803,0
2025-05-23 16:15:35,2803,1
2025-05-23 16:15:39,2803,0
2025-05-23 16:15:39,2803,1
2025-05-23 16:15:45,2803,0
2025-05-23 16:15:46,2803,1
2025-05-23 16:15:48,2803,0
2025-05-23 16:15:48,2803,1
2025-05-23 16:15:50,2803,0
2025-05-23 16:15:50,2803,1
2025-05-23 16:15:54,2803,0
2025-05-23 16:15:54,2803,1
2025-05-23 16:15:56,2803,0
2025-05-23 16:15:56,2803,1
2025-05-23 16:16:00,2803,0
2025-05-23 16:16:00,2803,1
2025-05-23 16:16:02,2803,0
2025-05-23 16:16:03,2803,1
2025-05-23 16:16:05,2803,0
2025-05-23 16:16:05,2803,1
2025-05-23 16:16:09,2803,0
2025-05-23 16:16:09,2803,1
2025-05-23 16:16:13,2803,0
2025-05-23 16:16:13,2803,1
2025-05-23 16:16:15,2803,0
2025-05-23 16:16:15,2803,1
2025-05-23 16:16:24,2803,0
2025-05-23 16:16:24,2803,1
2025-05-23 16:16:28,2803,0
2025-05-23 16:16:28,2803,1
2025-05-23 16:16:30,2803,0
2025-05-23 16:16:30,2803,1
2025-05-23 16:16:32,2803,0
2025-05-23 16:16:32,2803,1
2025-05-23 16:16:34,2803,0
2025-05-23 16:16:34,2803,1
2025-05-23 16:16:36,2803,0
2025-05-23 16:16:36,2803,1
2025-05-23 16:16:38,2803,0
2025-05-23 16:16:38,2803,1
2025-05-23 16:16:42,2803,0
2025-05-23 16:16:43,2803,1
2025-05-23 16:16:49,2803,0
2025-05-23 16:16:49,2803,1
2025-05-23 16:16:53,2803,0
2025-05-23 16:16:53,2803,1
2025-05-23 16:16:59,2803,0
2025-05-23 16:16:59,2803,1
2025-05-23 16:17:01,2803,0
2025-05-23 16:17:01,2803,1
2025-05-23 16:17:03,2803,0
2025-05-23 16:17:04,2803,1
2025-05-23 16:17:08,2803,0
2025-05-23 16:17:08,2803,1
2025-05-23 16:17:16,2803,0
2025-05-23 16:17:16,2803,1
2025-05-23 16:17:22,2803,0
2025-05-23 16:17:22,2803,1
2025-05-23 16:17:26,2803,0
2025-05-23 16:17:26,2803,1
2025-05-23 16:17:28,2803,0
2025-05-23 16:17:29,2803,1
2025-05-23 16:17:33,2803,0
2025-05-23 16:17:33,2803,1
2025-05-23 16:17:35,2803,0
2025-05-23 16:17:35,2803,1
2025-05-23 16:17:39,2803,0
2025-05-23 16:17:39,2803,1
2025-05-23 16:17:43,2803,0
2025-05-23 16:17:43,2803,1
2025-05-23 16:17:45,2803,0
2025-05-23 16:17:45,2803,1
2025-05-23 16:17:53,2803,0
2025-05-23 16:17:54,2803,1
2025-05-23 16:18:00,2803,0
2025-05-23 16:18:00,2803,1
2025-05-23 16:18:06,2803,0
2025-05-23 16:18:06,2803,1
2025-05-23 16:18:12,2803,0
2025-05-23 16:18:13,2803,1
2025-05-23 16:18:15,2803,0
2025-05-23 16:18:16,2803,1
2025-05-23 16:18:22,2803,0
2025-05-23 16:18:22,2803,1
2025-05-23 16:18:24,2803,0
2025-05-23 16:18:24,2803,1
2025-05-23 16:18:30,2803,0
2025-05-23 16:18:31,2803,1
2025-05-23 16:18:39,2803,0
2025-05-23 16:18:39,2803,1
2025-05-23 16:18:41,2803,0
2025-05-23 16:18:41,2803,1
2025-05-23 16:18:43,2803,0
2025-05-23 16:18:43,2803,1
2025-05-23 16:18:47,2803,0
2025-05-23 16:18:47,2803,1
2025-05-23 16:18:49,2803,0
2025-05-23 16:18:49,2803,1
2025-05-23 16:18:53,2803,0
2025-05-23 16:18:54,2803,1
2025-05-23 16:18:56,2803,0
2025-05-23 16:18:56,2803,1
2025-05-23 16:19:00,2803,0
2025-05-23 16:19:00,2803,1
2025-05-23 16:19:02,2803,0
2025-05-23 16:19:02,2803,1
2025-05-23 16:19:04,2803,0
2025-05-23 16:19:05,2803,1
2025-05-23 16:19:09,2803,0
2025-05-23 16:19:10,2803,1
2025-05-23 16:19:12,2803,0
2025-05-23 16:19:12,2803,1
2025-05-23 16:19:14,2803,0
2025-05-23 16:19:14,2803,1
2025-05-23 16:19:16,2803,0
2025-05-23 16:19:17,2803,1
2025-05-23 16:19:23,2803,0
2025-05-23 16:19:23,2803,1
2025-05-23 16:19:25,2803,0
2025-05-23 16:19:25,2803,1
2025-05-23 16:19:29,2803,0
2025-05-23 16:19:29,2803,1
2025-05-23 16:19:31,2803,0
2025-05-23 16:19:31,2803,1
2025-05-23 16:19:35,2803,0
2025-05-23 16:19:35,2803,1
2025-05-23 16:19:37,2803,0
2025-05-23 16:19:38,2803,1
2025-05-23 16:19:40,2803,0
2025-05-23 16:19:40,2803,1
2025-05-23 16:19:42,2803,0
2025-05-23 16:19:42,2803,1
2025-05-23 16:19:44,2803,0
2025-05-23 16:19:44,2803,1
2025-05-23 16:19:46,2803,0
2025-05-23 16:19:47,2803,1
2025-05-23 16:19:49,2803,0
2025-05-23 16:19:49,2803,1
2025-05-23 16:19:51,2803,0
2025-05-23 16:19:52,2803,1
2025-05-23 16:19:54,2803,0
2025-05-23 16:19:55,2803,1
2025-05-23 16:19:59,2803,0
2025-05-23 16:20:00,2803,1
2025-05-23 16:20:02,2803,0
2025-05-23 16:20:03,2803,1
2025-05-23 16:20:05,2803,0
2025-05-23 16:20:05,2803,1
2025-05-23 16:20:11,2803,0
2025-05-23 16:20:11,2803,1
2025-05-23 16:20:17,2803,0
2025-05-23 16:20:18,2803,1
2025-05-23 16:20:20,2803,0
2025-05-23 16:20:20,2803,1
2025-05-23 16:20:22,2803,0
2025-05-23 16:20:22,2803,1
2025-05-23 16:20:24,2803,0
2025-05-23 16:20:24,2803,1
2025-05-23 16:20:26,2803,0
2025-05-23 16:20:26,2803,1
2025-05-23 16:20:28,2803,0
2025-05-23 16:20:28,2803,1
2025-05-23 16:20:32,2803,0
2025-05-23 16:20:32,2803,1
2025-05-23 16:20:34,2803,0
2025-05-23 16:20:35,2803,1
2025-05-23 16:20:39,2803,0
2025-05-23 16:20:39,2803,1
2025-05-23 16:20:41,2803,0
2025-05-23 16:20:42,2803,1
2025-05-23 16:20:46,2803,0
2025-05-23 16:20:46,2803,1
2025-05-23 16:20:48,2803,0
2025-05-23 16:20:48,2803,1
2025-05-23 16:20:52,2803,0
2025-05-23 16:20:52,2803,1
2025-05-23 16:20:56,2803,0
2025-05-23 16:20:56,2803,1
2025-05-23 16:20:58,2803,0
2025-05-23 16:20:58,2803,1
2025-05-23 16:21:02,2803,0
2025-05-23 16:21:03,2803,1
2025-05-23 16:21:05,2803,0
2025-05-23 16:21:05,2803,1
2025-05-23 16:21:07,2803,0
2025-05-23 16:21:07,2803,1
2025-05-23 16:21:11,2803,0
2025-05-23 16:21:12,2803,1
2025-05-23 16:21:14,2803,0
2025-05-23 16:21:14,2803,1
2025-05-23 16:21:20,2803,0
2025-05-23 16:21:20,2803,1
2025-05-23 16:21:22,2803,0
2025-05-23 16:21:23,2803,1
2025-05-23 16:21:25,2803,0
2025-05-23 16:21:26,2803,1
2025-05-23 16:21:28,2803,0
2025-05-23 16:21:28,2803,1
2025-05-23 16:21:34,2803,0
2025-05-23 16:21:34,2803,1
2025-05-23 16:21:40,2803,0
2025-05-23 16:21:40,2803,1
2025-05-23 16:21:42,2803,0
2025-05-23 16:21:43,2803,1
2025-05-23 16:21:47,2803,0
2025-05-23 16:21:47,2803,1
2025-05-23 16:21:49,2803,0
2025-05-23 16:21:49,2803,1
2025-05-23 16:21:51,2803,0
2025-05-23 16:21:51,2803,1
2025-05-23 16:21:55,2803,0
2025-05-23 16:21:55,2803,1
2025-05-23 16:21:57,2803,0
2025-05-23 16:21:59,2803,1
2025-05-23 16:22:01,2803,0
2025-05-23 16:22:01,2803,1
2025-05-23 16:22:03,2803,0
2025-05-23 16:22:04,2803,1
2025-05-23 16:22:06,2803,0
2025-05-23 16:22:06,2803,1
2025-05-23 16:22:08,2803,0
2025-05-23 16:22:10,2803,1
2025-05-23 16:22:12,2803,0
2025-05-23 16:22:13,2803,1
2025-05-23 16:22:15,2803,0
2025-05-23 16:22:16,2803,1
2025-05-23 16:22:18,2803,0
2025-05-23 16:22:18,2803,1
2025-05-23 16:22:22,2803,0
2025-05-23 16:22:22,2803,1
2025-05-23 16:22:26,2803,0
2025-05-23 16:22:26,2803,1
2025-05-23 16:22:28,2803,0
2025-05-23 16:22:29,2803,1
2025-05-23 16:22:35,2803,0
2025-05-23 16:22:35,2803,1
2025-05-23 16:22:37,2803,0
2025-05-23 16:22:37,2803,1
2025-05-23 16:22:39,2803,0
2025-05-23 16:22:39,2803,1
2025-05-23 16:22:43,2803,0
2025-05-23 16:22:45,2803,1
2025-05-23 16:22:47,2803,0
2025-05-23 16:22:47,2803,1
2025-05-23 16:22:49,2803,0
2025-05-23 16:22:50,2803,1
2025-05-23 16:22:52,2803,0
2025-05-23 16:22:53,2803,1
2025-05-23 16:22:55,2803,0
2025-05-23 16:22:55,2803,1
2025-05-23 16:22:57,2803,0
2025-05-23 16:22:58,2803,1
2025-05-23 16:23:00,2803,0
2025-05-23 16:23:01,2803,1
2025-05-23 16:23:05,2803,0
2025-05-23 16:23:05,2803,1
2025-05-23 16:23:07,2803,0
2025-05-23 16:23:07,2803,1
2025-05-23 16:23:11,2803,0
2025-05-23 16:23:12,2803,1
2025-05-23 16:23:14,2803,0
2025-05-23 16:23:14,2803,1
2025-05-23 16:23:16,2803,0
2025-05-23 16:23:16,2803,1
2025-05-23 16:23:22,2803,0
2025-05-23 16:23:22,2803,1
2025-05-23 16:23:24,2803,0
2025-05-23 16:23:25,2803,1
2025-05-23 16:23:28,2803,0
2025-05-23 16:23:28,2803,1
2025-05-23 16:23:30,2803,0
2025-05-23 16:23:31,2803,1
2025-05-23 16:23:33,2803,0
2025-05-23 16:23:43,2803,1
2025-05-23 16:23:47,2803,0
2025-05-23 16:23:47,2803,1
2025-05-23 16:23:49,2803,0
2025-05-23 16:23:49,2803,1
2025-05-23 16:23:51,2803,0
2025-05-23 16:23:52,2803,1
2025-05-23 16:23:54,2803,0
2025-05-23 16:23:54,2803,1
2025-05-23 16:23:58,2803,0
2025-05-23 16:23:58,2803,1
2025-05-23 16:24:00,2803,0
2025-05-23 16:24:00,2803,1
2025-05-23 16:24:02,2803,0
2025-05-23 16:24:02,2803,1
2025-05-23 16:24:04,2803,0
2025-05-23 16:24:04,2803,1
2025-05-23 16:24:06,2803,0
2025-05-23 16:24:07,2803,1
2025-05-23 16:24:09,2803,0
2025-05-23 16:24:09,2803,1
2025-05-23 16:24:13,2803,0
2025-05-23 16:24:13,2803,1
2025-05-23 16:24:15,2803,0
2025-05-23 16:24:16,2803,1
2025-05-23 16:24:18,2803,0
2025-05-23 16:24:18,2803,1
2025-05-23 16:24:20,2803,0
2025-05-23 16:24:23,2803,1
2025-05-23 16:24:25,2803,0
2025-05-23 16:24:25,2803,1
2025-05-23 16:24:27,2803,0
2025-05-23 16:24:28,2803,1
2025-05-23 16:24:30,2803,0
2025-05-23 16:24:31,2803,1
2025-05-23 16:24:35,2803,0
2025-05-23 16:24:35,2803,1
2025-05-23 16:24:39,2803,0
2025-05-23 16:24:39,2803,1
2025-05-23 16:24:45,2803,0
2025-05-23 16:24:46,2803,1
2025-05-23 16:24:48,2803,0
2025-05-23 16:24:48,2803,1
2025-05-23 16:24:50,2803,0
2025-05-23 16:24:50,2803,1
2025-05-23 16:24:52,2803,0
2025-05-23 16:24:52,2803,1
2025-05-23 16:24:54,2803,0
2025-05-23 16:24:54,2803,1
2025-05-23 16:24:56,2803,0
2025-05-23 16:24:56,2803,1
2025-05-23 16:25:00,2803,0
2025-05-23 16:25:01,2803,1
2025-05-23 16:25:03,2803,0
2025-05-23 16:25:09,2803,1
2025-05-23 16:25:13,2803,0
2025-05-23 16:25:14,2803,1
2025-05-23 16:25:16,2803,0
2025-05-23 16:25:17,2803,1
2025-05-23 16:25:21,2803,0
2025-05-23 16:25:21,2803,1
2025-05-23 16:25:25,2803,0
2025-05-23 16:25:25,2803,1
2025-05-23 16:25:27,2803,0
2025-05-23 16:25:27,2803,1
2025-05-23 16:25:31,2803,0
2025-05-23 16:25:32,2803,1
2025-05-23 16:25:34,2803,0
2025-05-23 16:25:34,2803,1
2025-05-23 16:25:36,2803,0
2025-05-23 16:25:36,2803,1
2025-05-23 16:25:40,2803,0
2025-05-23 16:25:40,2803,1
2025-05-23 16:25:46,2803,0
2025-05-23 16:25:47,2803,1
2025-05-23 16:25:49,2803,0
2025-05-23 16:25:49,2803,1
2025-05-23 16:25:51,2803,0
2025-05-23 16:25:56,2803,1
2025-05-23 16:25:58,2803,0
2025-05-23 16:25:58,2803,1
2025-05-23 16:26:04,2803,0
2025-05-23 16:26:04,2803,1
2025-05-23 16:26:06,2803,0
2025-05-23 16:26:06,2803,1
2025-05-23 16:26:12,2803,0
2025-05-23 16:26:13,2803,1
2025-05-23 16:26:19,2803,0
2025-05-23 16:26:19,2803,1
2025-05-23 16:26:25,2803,0
2025-05-23 16:26:25,2803,1
2025-05-23 16:26:27,2803,0
2025-05-23 16:26:29,2803,1
2025-05-23 16:26:31,2803,0
2025-05-23 16:26:31,2803,1
2025-05-23 16:26:35,2803,0
2025-05-23 16:26:39,2803,1
2025-05-23 16:26:41,2803,0
2025-05-23 16:26:42,2803,1
2025-05-23 16:26:46,2803,0
2025-05-23 16:26:46,2803,1
2025-05-23 16:26:50,2803,0
2025-05-23 16:26:50,2803,1
2025-05-23 16:26:56,2803,0
2025-05-23 16:26:57,2803,1
2025-05-23 16:26:59,2803,0
2025-05-23 16:26:59,2803,1
2025-05-23 16:27:05,2803,0
2025-05-23 16:27:05,2803,1
2025-05-23 16:27:11,2803,0
2025-05-23 16:27:12,2803,1
2025-05-23 16:27:14,2803,0
2025-05-23 16:27:16,2803,1
2025-05-23 16:27:18,2803,0
2025-05-23 16:27:19,2803,1
2025-05-23 16:27:21,2803,0
2025-05-23 16:27:22,2803,1
2025-05-23 16:27:24,2803,0
2025-05-23 16:27:27,2803,1
2025-05-23 16:27:29,2803,0
2025-05-23 16:27:29,2803,1
2025-05-23 16:27:35,2803,0
2025-05-23 16:27:35,2803,1
2025-05-23 16:27:37,2803,0
2025-05-23 16:27:38,2803,1
2025-05-23 16:27:42,2803,0
2025-05-23 16:27:42,2803,1
2025-05-23 16:27:44,2803,0
2025-05-23 16:27:44,2803,1
2025-05-23 16:27:48,2803,0
2025-05-23 16:27:48,2803,1
2025-05-23 16:27:50,2803,0
2025-05-23 16:27:51,2803,1
2025-05-23 16:27:53,2803,0
2025-05-23 16:27:53,2803,1
2025-05-23 16:27:57,2803,0
2025-05-23 16:27:57,2803,1
2025-05-23 16:27:59,2803,0
2025-05-23 16:28:00,2803,1
2025-05-23 16:28:02,2803,0
2025-05-23 16:28:04,2803,1
2025-05-23 16:28:06,2803,0
2025-05-23 16:28:12,2803,1
2025-05-23 16:28:14,2803,0
2025-05-23 16:28:14,2803,1
2025-05-23 16:28:20,2803,0
2025-05-23 16:28:21,2803,1
2025-05-23 16:28:23,2803,0
2025-05-23 16:28:23,2803,1
2025-05-23 16:28:27,2803,0
2025-05-23 16:28:27,2803,1
2025-05-23 16:28:29,2803,0
2025-05-23 16:28:30,2803,1
2025-05-23 16:28:34,2803,0
2025-05-23 16:28:34,2803,1
2025-05-23 16:28:36,2803,0
2025-05-23 16:28:37,2803,1
2025-05-23 16:28:39,2803,0
2025-05-23 16:28:39,2803,1
2025-05-23 16:28:41,2803,0
2025-05-23 16:28:41,2803,1
2025-05-23 16:28:45,2803,0
2025-05-23 16:28:46,2803,1
2025-05-23 16:28:48,2803,0
2025-05-23 16:28:49,2803,1
2025-05-23 16:28:51,2803,0
2025-05-23 16:28:52,2803,1
2025-05-23 16:28:54,2803,0
2025-05-23 16:28:54,2803,1
2025-05-23 16:28:56,2803,0
2025-05-23 16:29:01,2803,1
2025-05-23 16:29:05,2803,0
2025-05-23 16:29:05,2803,1
2025-05-23 16:29:09,2803,0
2025-05-23 16:29:09,2803,1
2025-05-23 16:29:11,2803,0
2025-05-23 16:29:11,2803,1
2025-05-23 16:29:15,2803,0
2025-05-23 16:29:15,2803,1
2025-05-23 16:29:17,2803,0
2025-05-23 16:29:18,2803,1
2025-05-23 16:29:20,2803,0
2025-05-23 16:29:20,2803,1
2025-05-23 16:29:22,2803,0
2025-05-23 16:29:22,2803,1
2025-05-23 16:29:24,2803,0
2025-05-23 16:29:24,2803,1
2025-05-23 16:29:26,2803,0
2025-05-23 16:29:26,2803,1
2025-05-23 16:29:30,2803,0
2025-05-23 16:29:30,2803,1
2025-05-23 16:29:32,2803,0
2025-05-23 16:29:38,2803,1
2025-05-23 16:29:42,2803,0
2025-05-23 16:29:43,2803,1
2025-05-23 16:29:45,2803,0
2025-05-23 16:29:46,2803,1
2025-05-23 16:29:48,2803,0
2025-05-23 16:29:48,2803,1
2025-05-23 16:29:50,2803,0
2025-05-23 16:29:50,2803,1
2025-05-23 16:29:56,2803,0
2025-05-23 16:29:57,2803,1
2025-05-23 16:30:01,2803,0
2025-05-23 16:30:01,2803,1
2025-05-23 16:30:05,2803,0
2025-05-23 16:30:05,2803,1
2025-05-23 16:30:09,2803,0
2025-05-23 16:30:09,2803,1
2025-05-23 16:30:11,2803,0
2025-05-23 16:30:12,2803,1
2025-05-23 16:30:14,2803,0
2025-05-23 16:30:14,2803,1
2025-05-23 16:30:16,2803,0
2025-05-23 16:30:17,2803,1
2025-05-23 16:30:19,2803,0
2025-05-23 16:30:24,2803,1
2025-05-23 16:30:26,2803,0
2025-05-23 16:30:28,2803,1
2025-05-23 16:30:34,2803,0
2025-05-23 16:30:34,2803,1
2025-05-23 16:30:42,2803,0
2025-05-23 16:30:43,2803,1
2025-05-23 16:30:49,2803,0
2025-05-23 16:30:49,2803,1
2025-05-23 16:30:55,2803,0
2025-05-23 16:30:55,2803,1
2025-05-23 16:30:57,2803,0
2025-05-23 16:30:58,2803,1
2025-05-23 16:31:02,2803,0
2025-05-23 16:31:03,2803,1
2025-05-23 16:31:05,2803,0
2025-05-23 16:31:06,2803,1
2025-05-23 16:31:08,2803,0
2025-05-23 16:31:11,2803,1
2025-05-23 16:31:15,2803,0
2025-05-23 16:31:15,2803,1
2025-05-23 16:31:19,2803,0
2025-05-23 16:31:19,2803,1
2025-05-23 16:31:21,2803,0
2025-05-23 16:31:21,2803,1
2025-05-23 16:31:25,2803,0
2025-05-23 16:31:26,2803,1
2025-05-23 16:31:28,2803,0
2025-05-23 16:31:28,2803,1
2025-05-23 16:31:34,2803,0
2025-05-23 16:31:34,2803,1
2025-05-23 16:31:36,2803,0
2025-05-23 16:31:36,2803,1
2025-05-23 16:31:40,2803,0
2025-05-23 16:31:41,2803,1
2025-05-23 16:31:43,2803,0
2025-05-23 16:31:43,2803,1
2025-05-23 16:31:45,2803,0
2025-05-23 16:31:46,2803,1
2025-05-23 16:31:48,2803,0
2025-05-23 16:31:48,2803,1
2025-05-23 16:31:50,2803,0
2025-05-23 16:31:52,2803,1
2025-05-23 16:31:54,2803,0
2025-05-23 16:31:55,2803,1
2025-05-23 16:31:57,2803,0
2025-05-23 16:31:58,2803,1
2025-05-23 16:32:00,2803,0
2025-05-23 16:32:00,2803,1
2025-05-23 16:32:06,2803,0
2025-05-23 16:32:06,2803,1
2025-05-23 16:32:12,2803,0
2025-05-23 16:32:13,2803,1
2025-05-23 16:32:15,2803,0
2025-05-23 16:32:15,2803,1
2025-05-23 16:32:19,2803,0
2025-05-23 16:32:19,2803,1
2025-05-23 16:32:21,2803,0
2025-05-23 16:32:21,2803,1
2025-05-23 16:32:27,2803,0
2025-05-23 16:32:28,2803,1
2025-05-23 16:32:30,2803,0
2025-05-23 16:32:33,2803,1
2025-05-23 16:32:35,2803,0
2025-05-23 16:32:36,2803,1
2025-05-23 16:32:38,2803,0
2025-05-23 16:32:43,2803,1
2025-05-23 16:32:45,2803,0
2025-05-23 16:32:45,2803,1
2025-05-23 16:32:51,2803,0
2025-05-23 16:32:51,2803,1
2025-05-23 16:32:57,2803,0
2025-05-23 16:32:58,2803,1
2025-05-23 16:33:00,2803,0
2025-05-23 16:33:00,2803,1
2025-05-23 16:33:02,2803,0
2025-05-23 16:33:02,2803,1
2025-05-23 16:33:06,2803,0
2025-05-23 16:33:06,2803,1
2025-05-23 16:33:08,2803,0
2025-05-23 16:33:09,2803,1
2025-05-23 16:33:15,2803,0
2025-05-23 16:33:23,2803,1
2025-05-23 16:33:25,2803,0
2025-05-23 16:33:29,2803,1
2025-05-23 16:33:31,2803,0
2025-05-23 16:33:32,2803,1
2025-05-23 16:33:39,2803,0
2025-05-23 16:33:39,2803,1
2025-05-23 16:33:41,2803,0
2025-05-23 16:33:41,2803,1
2025-05-23 16:33:45,2803,0
2025-05-23 16:33:45,2803,1
2025-05-23 16:33:47,2803,0
2025-05-23 16:33:47,2803,1
2025-05-23 16:33:52,2803,0
2025-05-23 16:33:52,2803,1
2025-05-23 16:33:54,2803,0
2025-05-23 16:33:54,2803,1
2025-05-23 16:34:00,2803,0
2025-05-23 16:34:00,2803,1
2025-05-23 16:34:02,2803,0
2025-05-23 16:34:04,2803,1
2025-05-23 16:34:06,2803,0
2025-05-23 16:34:07,2803,1
2025-05-23 16:34:09,2803,0
2025-05-23 16:34:09,2803,1
2025-05-23 16:34:11,2803,0
2025-05-23 16:34:11,2803,1
2025-05-23 16:34:15,2803,0
2025-05-23 16:34:17,2803,1
2025-05-23 16:34:25,2803,0
2025-05-23 16:34:25,2803,1
2025-05-23 16:34:29,2803,0
2025-05-23 16:34:29,2803,1
2025-05-23 16:34:31,2803,0
2025-05-23 16:34:31,2803,1
2025-05-23 16:34:35,2803,0
2025-05-23 16:34:36,2803,1
2025-05-23 16:34:40,2803,0
2025-05-23 16:34:40,2803,1
2025-05-23 16:34:46,2803,0
2025-05-23 16:34:47,2803,1
2025-05-23 16:34:49,2803,0
2025-05-23 16:34:57,2803,1
2025-05-23 16:35:03,2803,0
2025-05-23 16:35:03,2803,1
2025-05-23 16:35:05,2803,0
2025-05-23 16:35:05,2803,1
2025-05-23 16:35:11,2803,0
2025-05-23 16:35:12,2803,1
2025-05-23 16:35:14,2803,0
2025-05-23 16:35:14,2803,1
2025-05-23 16:35:20,2803,0
2025-05-23 16:35:20,2803,1
2025-05-23 16:35:22,2803,0
2025-05-23 16:35:22,2803,1
2025-05-23 16:35:26,2803,0
2025-05-23 16:35:27,2803,1
2025-05-23 16:35:29,2803,0
2025-05-23 16:35:30,2803,1
2025-05-23 16:35:32,2803,0
2025-05-23 16:35:32,2803,1
