SeqNo,Date,UTC Time,datetime,[°C*10] LCC_CABINET_TEMP,[°C*10] LCC_CABINET_HUM,[%] LCC_UPS_BATT_LVL,[bar] HPU_SYSTEM_PRESSURE,[°C*10] HPU_OIL_TEMPERATURE,[rpm] HPU_MOTOR_SPEED,[W] HPU_MOTOR_POWER,[V] BATTERIES_VOLTAGE,[A*10] BATTERIES_CURRENT,[kWh] BATTERIES_CAPACITY,[%] BATTERIES_SOC,[A*10] CHARGER_CURRENT,FRONT_LINKS_UL_POS,FRONT_LINKS_UL_SPEED,FRONT_LINKS_UL_VALVE,FRONT_LINKS_UR_POS,FRONT_LINKS_UR_SPEED,FRONT_LINKS_UR_VALVE,FRONT_LINKS_LL_POS,FRONT_LINKS_LL_SPEED,FRONT_LINKS_LL_VALVE,FRONT_LINKS_LR_POS,FRONT_LINKS_LR_SPEED,FRONT_LINKS_LR_VALVE,[°*10] TUGGER ROTATION,[°/s*100] TUGGER ROTATION SPEED,[bar] TUGGER PRESSURE A,[bar] TUGGER PRESSURE B,[bar] TUGGER PRESSURE BRAKE,[%] TUGGER VALVE,[mm] COG LEFT POSITION,[mm*100] COG LEFT SPEED,[bar] COG LEFT BOTTOMSIDE PRESSURE,[bar] COG LEFT RODSIDE PRESSURE,[mm] COG RIGHT POSITION,[mm*100] COG RIGHT SPEED,[bar] COG RIGHT BOTTOMSIDE PRESSURE,[bar] COG RIGHT RODSIDE PRESSURE,[%] COG VALVE FEEDBACK
126788,2025-09-28,19:46:33.477,2025-09-28 19:46:33.477,233,508,100,0,239,0,0,754,54,105,99,58,523.0,0.0,0.3689236,522.605,-0.09911028,1.012731,577.18,0.0,-0.03616898,577.11,0.0,0.2387153,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126789,2025-09-28,19:46:33.993,2025-09-28 19:46:33.993,233,508,100,0,239,0,0,754,41,105,99,70,523.0,0.0,0.4557292,522.61,0.0,0.9548611,577.18,0.0,-0.1446759,577.11,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126790,2025-09-28,19:46:34.505,2025-09-28 19:46:34.505,233,508,100,0,239,0,0,754,54,105,99,70,523.0,0.0,0.4774306,522.61,-0.1000113,1.041667,577.18,0.0,-0.03616898,577.11,0.09735667,0.1591435,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126791,2025-09-28,19:46:35.020,2025-09-28 19:46:35.020,233,508,100,0,239,0,0,754,54,105,99,58,523.0,-0.1000123,0.390625,522.605,0.0,0.9620949,577.18,0.0,-0.1446759,577.11,0.0,0.1519097,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126792,2025-09-28,19:46:35.533,2025-09-28 19:46:35.533,233,508,100,0,239,0,0,754,41,105,99,73,523.0,0.0,1.35272,522.605,0.1004681,1.215278,577.18,0.0,-0.02893518,577.11,0.0,0.2459491,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126793,2025-09-28,19:46:36.048,2025-09-28 19:46:36.048,233,508,100,0,239,0,0,754,54,105,99,58,523.0,0.0,0.3833912,522.61,0.0,0.9548611,577.18,0.0,-0.1519097,577.11,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126794,2025-09-28,19:46:36.562,2025-09-28 19:46:36.562,233,508,100,0,239,0,0,754,41,105,99,73,523.0,0.0,0.390625,522.605,0.0,1.041667,577.18,0.0,-0.1229745,577.11,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126795,2025-09-28,19:46:37.076,2025-09-28 19:46:37.076,233,508,100,0,239,0,0,754,53,105,99,58,522.995,0.0,0.3255208,522.605,0.0,0.9548611,577.18,0.0,-0.007233796,577.115,0.1000118,0.1302083,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126796,2025-09-28,19:46:37.688,2025-09-28 19:46:37.688,233,508,100,0,239,0,0,754,41,105,99,73,522.995,0.1009298,0.5570023,522.605,0.1000113,1.135706,577.18,0.0,-0.06510416,577.11,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126797,2025-09-28,19:46:38.203,2025-09-28 19:46:38.203,233,508,100,0,239,0,0,755,54,105,99,59,523.0,0.10093,0.8029514,522.61,0.0,1.034433,577.18,0.0,-0.1519097,577.11,0.0,0.09403935,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126798,2025-09-28,19:46:38.715,2025-09-28 19:46:38.715,233,508,100,0,239,0,0,754,41,105,99,58,523.0,0.0,0.4050926,522.605,0.0,0.9548611,577.18,0.0,-0.03616898,577.11,0.0,0.1953125,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126799,2025-09-28,19:46:39.230,2025-09-28 19:46:39.230,234,508,100,0,239,0,0,754,41,105,99,58,523.0,0.1000124,0.3761574,522.605,0.0,1.027199,577.18,0.0,-0.1446759,577.11,0.0,0.1012731,0,0,0,0,0,0,31,10,25,37,31,-11,24,36,1
126800,2025-09-28,19:46:39.743,2025-09-28 19:46:39.743,234,508,100,0,239,0,0,754,41,105,99,73,523.0,-0.101395,0.5208333,522.61,0.0,1.012731,577.18,0.0,-0.01446759,577.11,0.0,0.2531829,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126801,2025-09-28,19:46:40.254,2025-09-28 19:46:40.254,234,508,100,0,239,0,0,755,54,105,99,58,522.995,0.0,1.251447,522.605,0.0,1.121238,577.18,0.0,-0.1446759,577.11,0.0,0.1663773,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126802,2025-09-28,19:46:40.765,2025-09-28 19:46:40.765,234,508,100,0,239,0,0,754,41,105,99,73,522.995,-0.09955981,0.4050926,522.605,0.0,1.034433,577.18,0.0,-0.1591435,577.11,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126803,2025-09-28,19:46:41.280,2025-09-28 19:46:41.280,234,508,100,0,239,0,0,755,54,105,99,58,523.0,-0.100469,0.354456,522.61,0.0,0.9548611,577.18,0.0928386,-0.01446759,577.11,0.09402823,0.1085069,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126804,2025-09-28,19:46:41.795,2025-09-28 19:46:41.795,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.462963,522.61,0.0,0.9548611,577.18,0.0,-0.1302083,577.11,0.09955939,0.2242477,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126805,2025-09-28,19:46:42.309,2025-09-28 19:46:42.309,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.390625,522.605,0.0,1.034433,577.18,0.0,-0.007233796,577.11,-0.1089239,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126806,2025-09-28,19:46:42.823,2025-09-28 19:46:42.823,234,508,100,0,239,0,0,754,41,105,99,58,523.0,-0.1100135,1.316551,522.61,-0.1009289,1.121238,577.18,0.0,-0.1519097,577.115,0.0,0.2965856,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126807,2025-09-28,19:46:43.337,2025-09-28 19:46:43.337,234,508,100,0,239,0,0,754,41,105,99,73,522.995,0.0,0.3399884,522.61,0.0,1.034433,577.18,0.0,0.0,577.11,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126808,2025-09-28,19:46:43.854,2025-09-28 19:46:43.854,234,508,100,0,239,0,0,755,53,105,99,58,522.995,0.0,0.4557292,522.605,0.0,0.9548611,577.18,0.0,-0.07233796,577.11,0.0,0.1808449,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126809,2025-09-28,19:46:44.368,2025-09-28 19:46:44.368,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.3833912,522.61,-0.1000114,1.034433,577.18,0.0,-0.1229745,577.11,0.0,0.08680555,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126810,2025-09-28,19:46:44.880,2025-09-28 19:46:44.880,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.3978588,522.61,0.100468,1.099537,577.18,0.0,-0.02893518,577.11,0.0,0.2748843,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126811,2025-09-28,19:46:45.393,2025-09-28 19:46:45.393,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.2604167,522.61,0.0,1.027199,577.18,0.0,-0.1374421,577.11,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126812,2025-09-28,19:46:45.904,2025-09-28 19:46:45.904,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.462963,522.605,0.0,1.019965,577.18,0.0,-0.02170139,577.11,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126813,2025-09-28,19:46:46.417,2025-09-28 19:46:46.417,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.3978588,522.605,0.100468,0.9548611,577.18,0.0,-0.1446759,577.11,0.0,0.1085069,0,0,0,0,0,0,31,10,25,37,31,-10,24,36,1
126814,2025-09-28,19:46:46.930,2025-09-28 19:46:46.930,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.08528185,1.345486,522.605,0.09955886,1.164641,577.18,0.0,-0.1519097,577.11,0.09911091,0.2242477,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126815,2025-09-28,19:46:47.443,2025-09-28 19:46:47.443,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.3472222,522.605,0.0,0.9548611,577.18,0.0,-0.007233796,577.11,0.09735677,0.07233796,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126816,2025-09-28,19:46:47.957,2025-09-28 19:46:47.957,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.4484954,522.605,-0.100929,1.041667,577.18,0.0,-0.1446759,577.11,-0.1089239,0.1880787,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
126817,2025-09-28,19:46:48.469,2025-09-28 19:46:48.469,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.3761574,522.605,0.100468,0.9548611,577.18,0.0,-0.01446759,577.115,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126818,2025-09-28,19:46:48.985,2025-09-28 19:46:48.985,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.4340278,522.605,0.0,0.9620949,577.18,0.0,-0.1446759,577.11,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126819,2025-09-28,19:46:49.497,2025-09-28 19:46:49.497,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,1.222512,522.605,-0.1004681,1.208044,577.18,0.0,0.007233796,577.11,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126820,2025-09-28,19:46:50.012,2025-09-28 19:46:50.012,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.426794,522.605,0.200936,0.9548611,577.18,0.0,-0.1229745,577.105,0.0,0.1808449,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126821,2025-09-28,19:46:50.526,2025-09-28 19:46:50.526,234,508,100,0,239,0,0,754,40,105,99,58,523.0,0.0,0.3761574,522.605,-0.100929,1.034433,577.18,0.0,-0.1085069,577.11,0.0,0.1085069,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126822,2025-09-28,19:46:51.040,2025-09-28 19:46:51.040,234,508,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.354456,522.605,0.0,0.9548611,577.18,0.0,-0.02893518,577.11,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126823,2025-09-28,19:46:51.552,2025-09-28 19:46:51.552,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.4412616,522.61,0.0,1.027199,577.18,0.0,-0.1085069,577.11,0.0,0.1374421,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126824,2025-09-28,19:46:52.067,2025-09-28 19:46:52.067,234,508,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.5931713,522.605,0.0,1.193576,577.18,0.0,-0.02170139,577.11,0.0,0.2387153,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126825,2025-09-28,19:46:52.580,2025-09-28 19:46:52.580,234,508,100,0,239,0,0,754,41,105,99,58,522.995,0.0,0.3399884,522.605,0.0,0.9620949,577.18,0.0,-0.1229745,577.11,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126826,2025-09-28,19:46:53.092,2025-09-28 19:46:53.092,234,508,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.4484954,522.61,0.0,1.034433,577.18,-0.2245181,-0.02170139,577.11,0.0,0.1953125,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126827,2025-09-28,19:46:53.604,2025-09-28 19:46:53.604,234,508,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.3255208,522.605,0.0,0.9548611,577.18,0.0,-0.02170139,577.115,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126828,2025-09-28,19:46:54.115,2025-09-28 19:46:54.115,234,508,100,0,239,0,0,755,40,105,99,58,522.995,0.0,1.309317,522.61,0.09650224,1.041667,577.18,0.0,-0.1446759,577.11,0.0,0.2459491,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126829,2025-09-28,19:46:54.628,2025-09-28 19:46:54.628,234,508,100,0,239,0,0,755,40,105,99,58,522.995,0.0,0.2893519,522.61,-0.100468,1.128472,577.18,0.0,-0.007233796,577.11,0.0,0.1446759,0,0,0,0,0,0,31,-10,25,37,31,-12,24,36,1
126830,2025-09-28,19:46:55.143,2025-09-28 19:46:55.143,234,508,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.4484954,522.6,0.0,1.034433,577.18,0.0,-0.1446759,577.11,0.0,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126831,2025-09-28,19:46:55.655,2025-09-28 19:46:55.655,234,508,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.3327546,522.61,-0.1009289,1.041667,577.18,0.0,-0.01446759,577.11,0.0,0.1012731,0,0,0,0,0,0,31,-10,25,37,31,-13,24,36,1
126832,2025-09-28,19:46:56.169,2025-09-28 19:46:56.169,234,508,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.462963,522.605,-0.09911028,0.9548611,577.18,0.0,-0.1012731,577.11,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126833,2025-09-28,19:46:56.684,2025-09-28 19:46:56.684,234,507,100,0,239,0,0,755,40,105,99,58,522.995,0.0,1.265914,522.6,0.1000113,1.20081,577.18,0.0,-0.1085069,577.11,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126834,2025-09-28,19:46:57.196,2025-09-28 19:46:57.196,234,507,100,0,239,0,0,755,40,105,99,58,522.995,0.0,0.3255208,522.61,0.0,0.9548611,577.18,0.0,-0.02893518,577.11,0.0,0.1446759,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126835,2025-09-28,19:46:57.708,2025-09-28 19:46:57.708,234,507,100,0,239,0,0,755,41,105,99,58,522.995,0.3548824,0.4412616,522.605,0.0,1.019965,577.18,0.0,-0.1519097,577.11,0.0,0.1519097,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126836,2025-09-28,19:46:58.223,2025-09-28 19:46:58.223,234,507,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.3472222,522.605,0.0,1.027199,577.18,0.0,-0.03616898,577.11,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126837,2025-09-28,19:46:58.736,2025-09-28 19:46:58.736,234,507,100,0,239,0,0,755,41,105,99,58,522.995,0.0,0.3761574,522.605,0.1018634,0.9620949,577.18,0.0,-0.1374421,577.11,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126838,2025-09-28,19:46:59.250,2025-09-28 19:46:59.250,234,507,100,0,239,0,0,755,41,105,99,58,522.995,0.0,1.331019,522.61,0.09866593,1.215278,577.18,0.0,-0.02893518,577.11,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126839,2025-09-28,19:46:59.764,2025-09-28 19:46:59.764,234,507,100,0,239,0,0,755,40,105,99,58,522.995,0.0,0.3761574,522.605,0.0,0.9548611,577.18,0.0,-0.1446759,577.11,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126840,2025-09-28,19:47:00.277,2025-09-28 19:47:00.277,234,507,100,0,239,0,0,755,40,105,99,58,522.995,0.0,0.4412616,522.605,0.1000113,1.034433,577.18,0.0,-0.1591435,577.11,0.0,0.1663773,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126841,2025-09-28,19:47:00.792,2025-09-28 19:47:00.792,234,507,100,0,239,0,0,755,40,105,99,58,522.995,0.0,0.3616898,522.61,-0.1000114,0.9548611,577.18,0.0,-0.007233796,577.11,-0.1000118,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125842,2025-09-28,19:38:26.650,2025-09-28 19:38:26.650,221,525,100,0,238,0,0,734,122,105,99,147,523.07,0.0,0.462963,522.64,-0.09955886,0.9476273,577.215,0.0,-0.02170139,577.14,-0.1028159,0.1519097,0,0,0,0,0,0,31,0,25,37,31,-12,24,36,1
125843,2025-09-28,19:38:27.165,2025-09-28 19:38:27.165,221,525,100,0,238,0,0,734,122,105,99,147,523.07,0.0,0.3689236,522.64,-0.1009289,0.9548611,577.215,0.0,-0.1302083,577.14,0.0,0.1446759,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125844,2025-09-28,19:38:27.677,2025-09-28 19:38:27.677,221,525,100,0,238,0,0,734,122,105,99,146,523.07,0.1032991,0.4557292,522.645,-0.1009289,1.034433,577.215,0.0,-0.01446759,577.14,0.0991108,0.2314815,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125845,2025-09-28,19:38:28.192,2025-09-28 19:38:28.192,221,525,100,0,238,0,0,734,122,105,99,146,523.07,-0.0940287,1.265914,522.64,0.1000114,1.121238,577.215,0.0,-0.1302083,577.14,-0.1042778,0.1085069,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
125846,2025-09-28,19:38:28.705,2025-09-28 19:38:28.705,221,525,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3978588,522.645,-0.1000113,1.034433,577.215,0.0,-0.02170139,577.14,-0.102816,0.1663773,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125847,2025-09-28,19:38:29.220,2025-09-28 19:38:29.220,221,525,100,0,239,0,0,734,123,105,99,146,523.065,0.0,0.3689236,522.64,0.2000226,0.9476273,577.215,0.0,-0.1446759,577.135,0.0,0.2242477,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125848,2025-09-28,19:38:29.733,2025-09-28 19:38:29.733,221,524,100,0,238,0,0,734,123,105,99,146,523.07,-0.101395,0.4412616,522.64,0.1037853,1.027199,577.215,0.0,-0.01446759,577.135,0.0,0.1085069,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125849,2025-09-28,19:38:30.255,2025-09-28 19:38:30.255,221,524,100,0,238,0,0,734,123,105,99,147,523.065,-0.09362856,0.4412616,522.64,0.0,1.019965,577.215,0.0,-0.1446759,577.135,0.0,0.2242477,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125850,2025-09-28,19:38:30.808,2025-09-28 19:38:30.808,221,524,100,0,238,0,0,734,122,105,99,147,523.07,-0.1004691,1.309317,522.64,-0.201858,1.128472,577.215,0.0,-0.007233796,577.135,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,-12,24,36,1
125851,2025-09-28,19:38:31.324,2025-09-28 19:38:31.324,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.1018644,0.3616898,522.645,-0.1000114,1.034433,577.215,0.0,-0.1446759,577.135,0.0,0.1157407,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125852,2025-09-28,19:38:31.837,2025-09-28 19:38:31.837,221,524,100,0,238,0,0,734,122,105,99,146,523.07,0.1018644,0.4195602,522.64,0.0,0.9548611,577.215,-0.06197954,-0.007233796,577.135,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125853,2025-09-28,19:38:32.352,2025-09-28 19:38:32.352,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3689236,522.64,-0.101394,1.034433,577.215,0.0,-0.1302083,577.135,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125854,2025-09-28,19:38:32.864,2025-09-28 19:38:32.864,221,524,100,0,238,0,0,734,122,105,99,146,523.065,-0.101395,0.462963,522.645,0.0,1.208044,577.215,0.0,-0.007233796,577.135,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125855,2025-09-28,19:38:33.375,2025-09-28 19:38:33.375,221,524,100,0,238,0,0,734,122,105,99,146,523.07,0.0,1.229745,522.64,0.09955886,0.9476273,577.215,0.0,-0.1374421,577.135,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125856,2025-09-28,19:38:33.888,2025-09-28 19:38:33.888,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.462963,522.64,0.0,1.034433,577.215,0.0,-0.02170139,577.135,0.0,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125857,2025-09-28,19:38:34.404,2025-09-28 19:38:34.404,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.09955981,0.3761574,522.64,0.09778897,0.9548611,577.215,0.0,-0.1302083,577.135,0.09650274,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125858,2025-09-28,19:38:34.920,2025-09-28 19:38:34.920,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4774306,522.635,0.0,1.034433,577.215,0.0,-0.01446759,577.135,0.0,0.1229745,0,0,0,0,0,0,31,-9,25,37,31,0,24,36,1
125859,2025-09-28,19:38:35.434,2025-09-28 19:38:35.434,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3978588,522.645,0.0,1.128472,577.21,0.0,-0.1446759,577.14,0.08696684,0.2893519,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125860,2025-09-28,19:38:35.947,2025-09-28 19:38:35.947,221,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,0.3327546,522.64,0.2000228,1.012731,577.215,0.0,-0.02170139,577.135,0.09735677,0.09403935,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
125861,2025-09-28,19:38:36.458,2025-09-28 19:38:36.458,221,524,100,0,238,0,0,734,122,105,99,146,523.065,0.09911133,0.4412616,522.635,-0.09911038,1.019965,577.215,0.140145,-0.1302083,577.135,-0.1009294,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125862,2025-09-28,19:38:36.970,2025-09-28 19:38:36.970,221,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.4484954,522.64,0.2000228,0.9548611,577.215,0.0,-0.02893518,577.135,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
125863,2025-09-28,19:38:37.484,2025-09-28 19:38:37.484,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4484954,522.64,0.0,1.034433,577.215,0.0,-0.1519097,577.135,0.0,0.08680555,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125864,2025-09-28,19:38:37.998,2025-09-28 19:38:37.998,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.09443227,1.35272,522.645,-0.1000114,1.121238,577.215,0.1042785,-0.04340278,577.135,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125865,2025-09-28,19:38:38.512,2025-09-28 19:38:38.512,221,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.354456,522.64,0.0,1.034433,577.215,0.0,-0.1374421,577.135,0.0,0.1012731,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125866,2025-09-28,19:38:39.030,2025-09-28 19:38:39.030,221,524,100,0,238,0,0,734,122,105,99,147,523.065,-0.1028163,0.4701968,522.64,0.0,0.9548611,577.215,0.0,-0.01446759,577.135,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125867,2025-09-28,19:38:39.543,2025-09-28 19:38:39.543,221,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,0.3472222,522.645,0.0,0.9548611,577.215,0.0,-0.1302083,577.135,0.0,0.1446759,0,0,0,0,0,0,31,10,25,37,31,9,24,36,1
125868,2025-09-28,19:38:40.054,2025-09-28 19:38:40.054,221,524,100,0,238,0,0,734,123,105,99,147,523.065,0.1000124,0.5063657,522.635,0.0,1.034433,577.215,0.0,-0.01446759,577.135,0.0,0.3110532,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125869,2025-09-28,19:38:40.566,2025-09-28 19:38:40.566,221,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,1.222512,522.635,0.0,1.128472,577.215,0.0,-0.1374421,577.135,0.0,0.1374421,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
125870,2025-09-28,19:38:41.078,2025-09-28 19:38:41.078,221,524,100,0,238,0,0,734,122,105,99,147,523.07,0.0,0.4412616,522.645,0.0,1.041667,577.21,0.0,-0.02170139,577.14,0.1000118,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125871,2025-09-28,19:38:41.594,2025-09-28 19:38:41.594,221,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.3616898,522.64,-0.2000228,0.9476273,577.215,0.0,-0.1374421,577.14,0.09735667,0.2748843,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125872,2025-09-28,19:38:42.105,2025-09-28 19:38:42.105,221,524,100,0,238,0,0,734,123,105,99,146,523.065,0.0,0.4701968,522.635,0.1000114,1.019965,577.215,0.1047749,-0.01446759,577.135,-0.1009294,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125873,2025-09-28,19:38:42.617,2025-09-28 19:38:42.617,221,524,100,0,238,0,0,734,122,105,99,147,523.07,0.0,1.331019,522.64,-0.1004681,1.106771,577.215,0.1018646,-0.1374421,577.14,0.0,0.2893519,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
125874,2025-09-28,19:38:43.133,2025-09-28 19:38:43.133,221,524,100,0,238,0,0,734,123,105,99,147,523.065,0.0,0.4412616,522.635,0.1018634,0.9548611,577.21,0.0,-0.01446759,577.135,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125875,2025-09-28,19:38:43.645,2025-09-28 19:38:43.645,222,524,100,0,238,0,0,734,122,105,99,146,523.065,0.0,0.3616898,522.64,0.1000114,1.034433,577.21,0.0,-0.1374421,577.135,0.0,0.1085069,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
125876,2025-09-28,19:38:44.159,2025-09-28 19:38:44.159,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.4774306,522.645,-0.1000114,0.9548611,577.21,0.0,-0.007233796,577.135,0.09524941,0.2314815,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
125877,2025-09-28,19:38:44.672,2025-09-28 19:38:44.672,222,524,100,0,238,0,0,734,122,105,99,147,523.065,0.0,0.3399884,522.645,0.0,1.034433,577.215,0.0,-0.1229745,577.135,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
