datetime,SwitchName, SwitchValue, FCName, NetworkNo, EventID
2025-09-24 16:23:45.935,CLAMPS.S_CLAMP_FRONT                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:23:45.935,CLAMPS.S_CLAMP_FRONT                              ,2,UC_Clamps                          ,1,201
2025-09-24 16:23:45.957,CLAMPS.S_CLAMP_REAR                               ,1,UC_Clamps                          ,1,101
2025-09-24 16:23:45.957,CLAMPS.S_CLAMP_REAR                               ,2,UC_Clamps                          ,1,201
2025-09-24 16:25:18.393,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.394,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.397,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.397,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.401,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.401,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.405,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.405,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.409,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.409,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.412,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.413,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.416,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.417,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.421,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.421,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.425,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.425,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.429,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.430,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.433,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.433,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.437,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.437,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.441,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.441,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.445,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.445,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.449,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.449,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.453,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.453,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.456,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.456,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.460,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.461,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.464,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.464,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.468,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.468,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.472,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.472,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.475,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.475,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.479,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.479,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.483,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.483,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.486,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.487,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.492,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.492,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.496,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.496,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.500,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.500,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.504,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.504,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.508,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.508,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.511,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.512,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.515,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.515,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.519,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.519,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.523,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.523,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.526,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.527,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.531,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.531,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.535,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.535,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.539,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.539,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.543,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.543,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.546,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.546,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.550,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.550,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.554,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.554,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.557,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.558,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.561,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.562,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.565,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.565,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.569,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.569,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.573,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.573,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.576,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.577,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.580,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.580,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.584,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.584,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.589,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.590,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.593,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.593,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.597,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.597,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.601,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.601,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.604,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.604,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.608,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.609,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.612,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.612,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.616,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.616,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.619,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.620,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.623,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:18.623,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:18.626,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,2
2025-09-24 16:25:31.040,CLAMPS.S_CLAMP_FRONT_CONNECT                      ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:31.040,CLAMPS.S_CLAMP_REAR_CONNECT                       ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:31.947,GUIDES.MS_GUIDES                                  ,1,UC_Guides                          ,1,101
2025-09-24 16:25:31.947,GUIDES.MS_GUIDE_FRONT                             ,1,UC_Guides                          ,1,101
2025-09-24 16:25:31.947,GUIDES.MS_GUIDE_REAR                              ,1,UC_Guides                          ,1,101
2025-09-24 16:25:31.947,GUIDES.S_GUIDE_FRONT                              ,1,UC_Guides                          ,1,101
2025-09-24 16:25:31.947,GUIDES.S_GUIDE_REAR                               ,1,UC_Guides                          ,1,101
2025-09-24 16:25:31.947,CLAMPS.MS_CLAMPS                                  ,2,UC_Clamps                          ,1,201
2025-09-24 16:25:31.947,CLAMPS.MS_CLAMP_FRONT                             ,2,UC_Clamps                          ,1,201
2025-09-24 16:25:31.947,CLAMPS.MS_CLAMP_REAR                              ,2,UC_Clamps                          ,1,201
2025-09-24 16:25:31.948,CLAMPS.S_CLAMP_FRONT_CONNECT                      ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:31.948,CLAMPS.S_CLAMP_REAR_CONNECT                       ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:32.037,CLAMPS.S_CLAMP_FRONT                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:32.037,CLAMPS.S_CLAMP_FRONT                              ,3,UC_Clamps                          ,1,301
2025-09-24 16:25:32.157,CLAMPS.S_CLAMP_REAR                               ,1,UC_Clamps                          ,1,101
2025-09-24 16:25:32.157,CLAMPS.S_CLAMP_REAR                               ,3,UC_Clamps                          ,1,301
2025-09-24 16:25:34.674,CLAMPS.MS_CLAMPS                                  ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:34.674,CLAMPS.MS_CLAMP_FRONT                             ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:34.674,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:34.674,CLAMPS.S_CLAMP_FRONT                              ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:34.674,CLAMPS.S_CLAMP_REAR                               ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:35.471,GUIDES.MS_GUIDES                                  ,0,UC_Guides                          ,1,1
2025-09-24 16:25:35.471,GUIDES.MS_GUIDE_FRONT                             ,0,UC_Guides                          ,1,1
2025-09-24 16:25:35.471,GUIDES.MS_GUIDE_REAR                              ,0,UC_Guides                          ,1,1
2025-09-24 16:25:35.471,GUIDES.S_GUIDE_FRONT                              ,0,UC_Guides                          ,1,1
2025-09-24 16:25:35.471,GUIDES.S_GUIDE_REAR                               ,0,UC_Guides                          ,1,1
2025-09-24 16:25:36.111,CLAMPS.S_CLAMP_FRONT_CONNECT                      ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:36.112,CLAMPS.S_CLAMP_REAR_CONNECT                       ,0,UC_Clamps                          ,1,1
2025-09-24 16:25:45.479,HPU.MS_HPU                                        ,1,UC_HPU                             ,1,102
2025-09-24 16:25:45.479,HPU.S_HPU_PRESSURE                                ,0,UC_HPU                             ,1,1
2025-09-24 16:26:05.479,HPU.MS_HPU                                        ,0,UC_HPU                             ,1,1
2025-09-24 16:26:05.479,HPU.S_DRIVE                                       ,1,UC_HPU                             ,1,101
2025-09-24 16:26:05.494,HPU.MS_DRIVE                                      ,2,UC_HPU                             ,1,201
2025-09-24 16:26:43.438,CLAMPS.MS_CLAMPS                                  ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:43.438,CLAMPS.MS_CLAMP_FRONT                             ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:43.438,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:43.445,HPU.MS_HPU                                        ,1,UC_HPU                             ,1,101
2025-09-24 16:26:43.445,HPU.S_DRIVE                                       ,2,UC_HPU                             ,1,201
2025-09-24 16:26:43.562,HPU.MS_DRIVE                                      ,3,UC_HPU                             ,1,301
2025-09-24 16:26:46.192,HPU.MS_DRIVE                                      ,4,UC_HPU                             ,1,401
2025-09-24 16:26:46.196,HPU.MS_HPU                                        ,2,UC_HPU                             ,1,201
2025-09-24 16:26:46.196,HPU.S_HPU_PRESSURE                                ,1,UC_HPU                             ,1,101
2025-09-24 16:26:50.002,CLAMPS.S_CLAMP_FRONT_CONNECT                      ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:50.002,CLAMPS.S_CLAMP_REAR_CONNECT                       ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:50.136,CLAMPS.S_CLAMP_FRONT                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:50.137,CLAMPS.S_CLAMP_FRONT                              ,2,UC_Clamps                          ,1,201
2025-09-24 16:26:50.157,CLAMPS.S_CLAMP_REAR                               ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:50.158,CLAMPS.S_CLAMP_REAR                               ,2,UC_Clamps                          ,1,201
2025-09-24 16:26:51.909,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.909,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.913,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.913,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.917,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.917,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.921,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.921,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.925,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.925,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.930,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.930,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.934,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.934,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.938,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.938,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.942,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.942,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.946,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.946,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.950,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.950,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.954,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.954,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.958,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.958,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.962,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.962,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.965,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.966,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.970,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.970,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.974,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.974,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.977,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.977,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.982,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.982,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.986,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.986,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.991,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.991,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.995,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.995,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:51.999,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:51.999,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.003,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.003,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.007,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.007,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.011,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.011,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.015,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.015,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.019,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.019,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.023,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.023,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.027,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.027,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.032,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.032,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.035,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.035,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.040,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.040,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.044,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.044,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.048,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.048,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.052,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.052,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.056,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.056,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.060,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.060,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.064,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.064,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
2025-09-24 16:26:52.069,CLAMPS.MS_CLAMP_REAR                              ,0,UC_Clamps                          ,1,2
2025-09-24 16:26:52.069,CLAMPS.MS_CLAMP_REAR                              ,1,UC_Clamps                          ,1,101
